num,title,download_url,description,pubdate,url,full_url
664,The Room of Requirement,https://www.thisamericanlife.org/sites/default/files/audio/664/mBZHQJODWLe0HqenrAZCopjSkNmX5xaKB00C4AJBtmw/664.mp3,"Libraries aren't just for books. They're often spaces that transform into what you need them to be: a classroom, a cyber café, a place to find answers, a quiet spot to be alone. It's actually kind of magical. This week, we have stories of people who roam the stacks and find unexpected things that just happen to be exactly what they required.","Fri, 28 Dec 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/664,https://www.thisamericanlife.org/664/the-room-of-requirement
663,How I Read It,https://www.thisamericanlife.org/sites/default/files/audio/663/iRZc2R_o0hgH3BPTkni1nlFuGXkcSmD0djhA1yRcgMQ/663.mp3,"Documents you don't normally think of, showing you things you didn't expect.","Fri, 07 Dec 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/663,https://www.thisamericanlife.org/663/how-i-read-it
662,Where There Is a Will,https://www.thisamericanlife.org/sites/default/files/audio/662/03bbztbVMe-FTztl7I6C5kpxVvzehrhpxB_mFkVhsRo/662.mp3,Stories of people who believe there is always a way. And also those who don’t.,"Fri, 16 Nov 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/662,https://www.thisamericanlife.org/662/where-there-is-a-will
661,But That's What Happened,https://www.thisamericanlife.org/sites/default/files/audio/661/oHrTRvzfaOuHjqYuzaeFOU-oVWb-W2dzkjkWyMjOgdI/661.mp3,"Stories of women in unsettling situations. When they try to explain what’s wrong, they’re told that they don’t understand—that there’s nothing unsettling about it.","Fri, 09 Nov 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/661,https://www.thisamericanlife.org/661/but-thats-what-happened
660,Hoaxing Yourself,https://www.thisamericanlife.org/sites/default/files/audio/660/pRVwI1DhJDmtQxgjwOzj_0q_icb0L02yVZrN5GDtvso/660.mp3,People who tell a lie and then believe the lie more than anyone else.,"Fri, 02 Nov 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/660,https://www.thisamericanlife.org/660/hoaxing-yourself
659,Before the Next One,https://www.thisamericanlife.org/sites/default/files/audio/659/pOTbGdZqGaweGh-Yz3A1SlJGJ6eMP6MWo0FbN2m6XwU/659.mp3,"There’s no rulebook on how to handle a school shooting. And no real way to prepare for one. This week, people take what they’ve learned from these tragedies and try to use that knowledge to save others.","Fri, 12 Oct 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/659,https://www.thisamericanlife.org/659/before-the-next-one
658,The Unhappy Deciders,https://www.thisamericanlife.org/sites/default/files/audio/658/oRhZPg4llrxarY95XOfUiCGuTkDCDpd-MiIZF62c5CU/658.mp3,Making big decisions about other people's lives can feel pretty awful. Zoe Chace followed Senator Jeff Flake as he decided to force the Senate to delay its vote on Judge Kavanaugh. Among her discoveries: Those protestors in the elevator? They aren’t the reason he did what he did.,"Fri, 05 Oct 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/658,https://www.thisamericanlife.org/658/the-unhappy-deciders
657,The Runaways,https://www.thisamericanlife.org/sites/default/files/audio/657/avhHDX1pZfZ5Uxl4-Qu7Z9oMfT0vbWcovHrSf1PJQto/657.mp3,"A bunch of teenagers go missing from a town in Long Island. For months, the police treat them as runaways, ignoring the kids' parents, who keep trying to tell them otherwise. They keep trying to tell them that something much worse might have happened.","Fri, 21 Sep 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/657,https://www.thisamericanlife.org/657/the-runaways
656,Let Me Count the Ways,https://www.thisamericanlife.org/sites/default/files/audio/656/s81v-CnsWnNiyWXN3sC3yageXvndFHnXUB3dziWcmJ0/656.mp3,"Yes, youve heard about the family separations. Youve heard about the travel ban. But there are dozens of ways the Trump administration is cracking down on immigration across many agencies, sometimes in ways so small and technical it doesnt make headlines. This week, the quiet bureaucratic war that’s even targeting legal immigrants.","Fri, 14 Sep 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/656,https://www.thisamericanlife.org/656/let-me-count-the-ways
655,The Not-So-Great Unknown,https://www.thisamericanlife.org/sites/default/files/audio/655/59oPtl1iOAz0EzIHbKqec4kv-OwvkY8DaSKu-WuCJvg/655.mp3,"What happens when unadventurous people end up in adventurous situations. Like an astronaut who goes to places no one has gone before, even though he’s not really into outer space.","Fri, 24 Aug 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/655,https://www.thisamericanlife.org/655/the-not-so-great-unknown
654,The Feather Heist,https://www.thisamericanlife.org/sites/default/files/audio/654/oAVb2hMqUaJGSZdqr7a6tSjR3f-xhndCQ0w7O4un5cI/654.mp3,A flute player breaks into a British museum and makes off with a million dollars worth of dead birds.,"Fri, 10 Aug 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/654,https://www.thisamericanlife.org/654/the-feather-heist
653,Crime Scene,https://www.thisamericanlife.org/sites/default/files/audio/653/3FgKeMCwMF24JZF1ytW8gpErdr6dJQdj10KbgxRwWhk/653.mp3,"Every crime scene hides a story. In this week's show, we hear about crime scenes and the stories they tell.","Fri, 03 Aug 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/653,https://www.thisamericanlife.org/653/crime-scene
652,ICE Capades,https://www.thisamericanlife.org/sites/default/files/audio/652/eoGlkNnQrhQ6PeuMpZSD4BH8q9NJkg-d3DIBuAvfyRc/652.mp3,Dispatches from a government agency in its tumultuous teenage years.,"Fri, 20 Jul 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/652,https://www.thisamericanlife.org/652/ice-capades
651,"If You Build It, Will They Come?",https://www.thisamericanlife.org/sites/default/files/audio/651/243XaX3-mKa_l9SowDXzBUeiYCdkYHWJxJYBRStS0Nc/651.mp3,"A young preacher opens a new church. A new restaurant reopens old wounds. This week, stories of people trying to build something that will last.","Fri, 13 Jul 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/651,https://www.thisamericanlife.org/651/if-you-build-it-will-they-come
650,Change You Can Maybe Believe In,https://www.thisamericanlife.org/sites/default/files/audio/650/AWVdg-HjMrnTqKFUCCs77AQ8B41adX0qYmB7tyhA0sU/650.mp3,"An innocent man forgives the cop who framed him. An Argentinian talk show that usually treats women as objects suddenly gets really interested in feminism. This week, stories about changes that seem too tidy to be true.","Fri, 29 Jun 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/650,https://www.thisamericanlife.org/650/change-you-can-maybe-believe-in
649,It's My Party and I'll Try If I Want To,https://www.thisamericanlife.org/sites/default/files/audio/649/Go3Xf5yhPYgtlTydsxImE8tNGeEWg-1EBiOd0ZTPNPU/649.mp3,"Democrats are desperate to retake part of Congress. Their best shot is the House. This fall, they’ll be slugging it out with Republicans—but in the meantime, they’re slugging it out with each other. The progressive and moderate wings of the Democratic party are going head-to-head in Democratic primaries all over the country right now, wrestling over what the party should be and stand for. This week, we have the story of a candidate in one primary like that.","Fri, 22 Jun 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/649,https://www.thisamericanlife.org/649/its-my-party-and-ill-try-if-i-want-to
648,Unteachable Moment,https://www.thisamericanlife.org/sites/default/files/audio/648/OytNhW3lNXnGc8gJvwNmDqgtNCmpHtjWHdDHc2VJV9k/648.mp3,Stories about people trying to learn something when no one is clear what the lesson is supposed to be.,"Fri, 08 Jun 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/648,https://www.thisamericanlife.org/648/unteachable-moment
647,LaDonna,https://www.thisamericanlife.org/sites/default/files/audio/647/8UegB_HtUSdzU9-J-f1DOr19k67xlAx9bCTGeUOFBBg/647.mp3,"A security guard at the airport notices something going wrong on the tarmac, and takes it upon herself to fix it. It’s way harder than she expects.","Fri, 25 May 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/647,https://www.thisamericanlife.org/647/ladonna
646,The Secret of My Death,https://www.thisamericanlife.org/sites/default/files/audio/646/prbsjYoLGjhPiyq9t-a2LHuLEuRmSb1LghhJQo0N-60/646.mp3,"Cryptic messages on a cell phone and a teeter totter at a construction site: these are clues people found, trying to make sense of a death.","Fri, 18 May 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/646,https://www.thisamericanlife.org/646/the-secret-of-my-death
645,My Effing First Amendment,https://www.thisamericanlife.org/sites/default/files/audio/645/LVIOqLZJfmHDmFqwsv2NR2kFzP3x8CpJd0TtB7BWhFQ/645.mp3,"Conservative students don't feel like their ideas are welcome on campus. So they're fighting back. We go to Nebraska, where one skirmish spins out of control.","Fri, 04 May 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/645,https://www.thisamericanlife.org/645/my-effing-first-amendment
644,Random Acts of History,https://www.thisamericanlife.org/sites/default/files/audio/644/x6vgBSq8Gn_LaAck7nWyUPIlOmhokJ5z1Bv3vrOokcw/644.mp3,Stories about people who accidentally bump into unsettling facts of history in settings meant to teach them history. What they end up learning is very different from what they’re supposed to.,"Fri, 27 Apr 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/644,https://www.thisamericanlife.org/644/random-acts-of-history
643,Damned If You Do…,https://www.thisamericanlife.org/sites/default/files/audio/643/7-14VwvzK3gQOaBlAvGodKnjEdbJKR69uHuTFuFF9Q4/643.mp3,"It’s one thing to weigh pros and cons. But sometimes all you have is con and con. This week, stories of people having to make a choice, when no good options exist.","Fri, 13 Apr 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/643,https://www.thisamericanlife.org/643/damned-if-you-do
642,The Impossible Dream,https://www.thisamericanlife.org/sites/default/files/audio/642/Hez-Lkrb3Lo3qnx3439-dgofFCQ319YFSegEByNxb5c/642.mp3,"Before he leaves the Senate for good, Republican Jeff Flake is trying to get a bill passed. He has his work cut out for him, with a Senate that barely brings anything to the floor, a party he feels estranged from, and a president who seems to hate his guts. Producer Zoe Chace hung out with him for four months.","Fri, 06 Apr 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/642,https://www.thisamericanlife.org/642/the-impossible-dream
641,The Walls,https://www.thisamericanlife.org/sites/default/files/audio/641/ualLnAjb2PvRl0hE9ii8iFLAKXwMZ54IqGnfVM5ru-c/641.mp3,"Stories from border walls around the world, where one place ends and another begins. And the strange ecosystems that arise.","Fri, 16 Mar 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/641,https://www.thisamericanlife.org/641/the-walls
640,Five Women,https://www.thisamericanlife.org/sites/default/files/audio/640/IMrmGnyb9s5aIporzJbXdA1r9wyOPhdQQ55bmWdTwPM/640.mp3,"As Harvey Weinstein goes to trial, we have a different kind of #MeToo story about several women who worked for the same man. They tell us not only about their troubling encounters with him, but also about their lives beforehand. Who were they when they entered the workplace, and how did their personal histories shape the way they dealt with his harassment?","Fri, 02 Mar 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/640,https://www.thisamericanlife.org/640/five-women
639,In Dog We Trust,https://www.thisamericanlife.org/sites/default/files/audio/639/MJLHCMJVPJlu5rENPqkE53zb1F8Sk6EzShJLNLJasqo/639.mp3,Exactly how much are the animals that live in our homes caught up in our everyday family dynamics?,"Fri, 23 Feb 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/639,https://www.thisamericanlife.org/639/in-dog-we-trust
638,Rom-Com,https://www.thisamericanlife.org/sites/default/files/audio/638/aRyn9ngGkm7G-063cTEzeq7p3Y0RF2tVt2r1b9p4TTo/638.mp3,The one thing you know for sure when you're watching a romantic comedy is that it's going to turn out okay in the end. When you're living one? Not so much.,"Fri, 09 Feb 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/638,https://www.thisamericanlife.org/638/rom-com
637,Words You Can't Say,https://www.thisamericanlife.org/sites/default/files/audio/637/aOaxJsfJ8Ejvfijqc1Bissm0_kZXE7g1tzAUfRwbUAo/637.mp3,"In this politically charged climate, it feels like you have to be super careful with your language, no matter who you are or what side you're on. Stories about people who say the “wrong” thing and suffer the consequences, including a very conservative Republican from Louisiana who's lambasted for being too liberal.","Fri, 02 Feb 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/637,https://www.thisamericanlife.org/637/words-you-cant-say
636,I Thought It Would Be Easier,https://www.thisamericanlife.org/sites/default/files/audio/636/QgCMQBzw8Gyfea7bDF-kAxsG2iV2sN7O0yXvQMQbjpA/636.mp3,"A year into Trump’s presidency, stories of politicians—of both parties—unable to accomplish tasks that seem pretty straightforward.","Fri, 19 Jan 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/636,https://www.thisamericanlife.org/636/i-thought-it-would-be-easier
635,Chip in My Brain,https://www.thisamericanlife.org/sites/default/files/audio/635/k5Phr-wSuKX3Z0JCSFBtOON3D4GRD8XSznlhp-se2Qc/635.mp3,"A boy who can’t dribble gets a coach, a new best friend, and something to believe in.","Fri, 12 Jan 2018 18:00:00 -0400",https://www.thisamericanlife.org/episode/635,https://www.thisamericanlife.org/635/chip-in-my-brain
634,Human Error in Volatile Situations,https://www.thisamericanlife.org/sites/default/files/audio/634/MkD39bQ3b32znM0kyOoExDtVVeig8tBAM66B0A0tIQI/634.mp3,"Even the best laid plans can go catastrophically wrong when humans get involved. This week, people bungle simple operations on some of the most dangerous weapons in the world.","Fri, 22 Dec 2017 18:00:00 -0400",https://www.thisamericanlife.org/episode/634,https://www.thisamericanlife.org/634/human-error-in-volatile-situations
633,Our Town - Part Two,https://www.thisamericanlife.org/sites/default/files/audio/633/RPe18USYto5_3ma6xWiQcHkOMstY_l2KD7veGdhy78w/633.mp3,"So many people in Albertville, Alabama, wondered what it cost them in taxes when thousands of undocumented immigrants moved to their town. One woman drove our host Ira Glass to the grocery store to watch a random Latina mom buy some milk with government assistance to try to prove her point. So what’d all the newcomers really cost? And what was their effect on crime, schools, and politics?","Fri, 15 Dec 2017 18:00:00 -0400",https://www.thisamericanlife.org/episode/633,https://www.thisamericanlife.org/633/our-town-part-two
632,Our Town - Part One,https://www.thisamericanlife.org/sites/default/files/audio/632/5Lr_MX7FuGk9AamI8zHG0UuD7HfD1qpGqDa8M7AEIMY/632.mp3,We spent eight months and did over a hundred interviews to try to bypass the usual rhetoric and get to the bottom of what really happened when undocumented workers showed up in one Alabama town.,"Fri, 08 Dec 2017 18:00:00 -0400",https://www.thisamericanlife.org/episode/632,https://www.thisamericanlife.org/632/our-town-part-one
